"","logFC","AveExpr","t","P.Value","adj.P.Val","B","sig_LFC1","sig_LFC2","sig_LFC3"
"IFNGR2",-0.0703277994929323,11.3534341429622,-0.344596262034791,0.732084152407128,0.980599033308926,-5.02093307908015,"Not Significant","Not Significant","Not Significant"
"SORD",0.118912763224391,8.44948553492009,0.344470471158976,0.732178062728213,0.980599033308926,-5.02095973685509,"Not Significant","Not Significant","Not Significant"
"DPEP1",0.0545277698116824,7.21798883241079,0.344431277538615,0.732207323930156,0.980599033308926,-5.02096804084752,"Not Significant","Not Significant","Not Significant"
"HDAC7",-0.0538376774094489,7.09419907327505,-0.344416282460381,0.732218519073323,0.980599033308926,-5.0209712176221,"Not Significant","Not Significant","Not Significant"
"INTS8",0.0923024772754401,10.4229295600312,0.343760071028465,0.732708496312394,0.981082066352293,-5.02111010453991,"Not Significant","Not Significant","Not Significant"
"KCNF1",-0.109838686904644,6.99840582546343,-0.34333823695046,0.733023529217534,0.981330723306749,-5.02119924678757,"Not Significant","Not Significant","Not Significant"
"PRKAB1",-0.0960636297277758,8.424395852333,-0.342885368383705,0.733361791040613,0.981334621636919,-5.0212948263666,"Not Significant","Not Significant","Not Significant"
"BGLAP",-0.122961754614808,7.75169869463155,-0.342816977771725,0.733412878807589,0.981334621636919,-5.02130924957686,"Not Significant","Not Significant","Not Significant"
"MAN1A2",-0.065838515616931,7.14246040885919,-0.342814911031524,0.73341442268094,0.981334621636919,-5.02130968539675,"Not Significant","Not Significant","Not Significant"
"TELO2",-0.0796802363050241,7.96223447513403,-0.342184665627827,0.733885273661767,0.981688661057188,-5.02144246556059,"Not Significant","Not Significant","Not Significant"
"CCR1",-0.150441239063589,8.28705622677845,-0.342111013132661,0.733940305581424,0.981688661057188,-5.02145796685189,"Not Significant","Not Significant","Not Significant"
"SPEG",0.0557622095809508,7.29261199353738,0.34185874205862,0.734128809056252,0.981688661057188,-5.02151103605236,"Not Significant","Not Significant","Not Significant"
"PPM1D",-0.110908600701892,7.73497989171134,-0.341740708724918,0.734217012315909,0.981688661057188,-5.02153585288535,"Not Significant","Not Significant","Not Significant"
"ASPH",-0.0645088305951329,7.50158975240104,-0.341517820002612,0.734383581198914,0.981688661057188,-5.02158269265832,"Not Significant","Not Significant","Not Significant"
"HOXB5",0.154903295633516,8.02057006963191,0.341421907869144,0.734455262100903,0.981688661057188,-5.02160283913441,"Not Significant","Not Significant","Not Significant"
"GUK1",0.0700070506929906,8.62018742655258,0.340936271503442,0.734818244106892,0.981846367790583,-5.02170476151751,"Not Significant","Not Significant","Not Significant"
"NDUFS3",-0.073892750674358,10.2524799183049,-0.340894389494331,0.734849551094201,0.981846367790583,-5.0217135447129,"Not Significant","Not Significant","Not Significant"
"FDPS",-0.108210256016483,10.9135330829286,-0.340744634054584,0.734961497680122,0.981846367790583,-5.02174494159233,"Not Significant","Not Significant","Not Significant"
"MAP4K3",0.109070559658916,8.75308572701609,0.340571631192237,0.735090829654494,0.981846367790583,-5.02178119535041,"Not Significant","Not Significant","Not Significant"
"GLS",-0.0691330165548846,6.82965082378961,-0.340025702953466,0.735499000913808,0.981853050531158,-5.02189547798588,"Not Significant","Not Significant","Not Significant"
"SLC38A7",-0.0600414012050055,7.64534774455801,-0.339876179951552,0.735610807476437,0.981853050531158,-5.0219267468452,"Not Significant","Not Significant","Not Significant"
"HMGA1",-0.13360097977099,9.78230086918348,-0.33973586738272,0.735715732166583,0.981853050531158,-5.0219560771667,"Not Significant","Not Significant","Not Significant"
"RPL35",0.116860215762694,13.0975187535746,0.338804339013207,0.736412451474468,0.981853050531158,-5.02215049495133,"Not Significant","Not Significant","Not Significant"
"RGS16",0.0935116267062287,7.1174917283196,0.338743881040719,0.736457677652254,0.981853050531158,-5.02216309472836,"Not Significant","Not Significant","Not Significant"
"RAB13",0.0786880760619704,11.8330845199478,0.338576794238351,0.736582673485393,0.981853050531158,-5.02219790493823,"Not Significant","Not Significant","Not Significant"
"HFE",-0.0495888001459953,7.09889258440634,-0.338376240181819,0.736732715340192,0.981853050531158,-5.02223966507477,"Not Significant","Not Significant","Not Significant"
"RPL15",-0.067608657210698,10.774724934267,-0.33833746097157,0.736761728690699,0.981853050531158,-5.02224773699746,"Not Significant","Not Significant","Not Significant"
"PPP1R13L",0.121523541947072,8.36312016173489,0.338295294812808,0.736793276487408,0.981853050531158,-5.02225651287408,"Not Significant","Not Significant","Not Significant"
"CHI3L1",0.236994707261793,9.45812502248876,0.338294169174041,0.736794118671981,0.981853050531158,-5.02225674713397,"Not Significant","Not Significant","Not Significant"
"CFLAR",-0.0876575330398779,8.31773947745291,-0.338243444815919,0.736832070149395,0.981853050531158,-5.02226730272155,"Not Significant","Not Significant","Not Significant"
"CCNP",0.0613963684733952,7.81029297493891,0.338094105705214,0.736943808095443,0.981853050531158,-5.0222983706233,"Not Significant","Not Significant","Not Significant"
"CSRP1",-0.125271659978321,11.0923312835502,-0.338069280491115,0.736962383281712,0.981853050531158,-5.02230353383994,"Not Significant","Not Significant","Not Significant"
"RNF121",0.0658695666156593,7.6453172985178,0.337938605296839,0.737060162143828,0.981853050531158,-5.02233070582413,"Not Significant","Not Significant","Not Significant"
"R3HDM2",-0.0883301960056224,9.79762140603605,-0.337834156851176,0.737138319780044,0.981853050531158,-5.02235241684396,"Not Significant","Not Significant","Not Significant"
"ELP5",-0.124762834760629,9.11630003126623,-0.337633927086402,0.737288157405497,0.981853050531158,-5.02239401867865,"Not Significant","Not Significant","Not Significant"
"DDX42",-0.0871266601054882,7.62801029620572,-0.337624040088303,0.737295556395169,0.981853050531158,-5.02239607227075,"Not Significant","Not Significant","Not Significant"
"EGLN3",-0.256472445469839,8.44658294390129,-0.337321380351396,0.737522065675859,0.981881585887788,-5.02245890773261,"Not Significant","Not Significant","Not Significant"
"CYFIP2",0.168462758300784,8.65269925937046,0.337216221114023,0.737600771935304,0.981881585887788,-5.02248072684316,"Not Significant","Not Significant","Not Significant"
"PLXNA3",0.0859091600898737,7.88061180900729,0.337076724936505,0.737705182017169,0.981881585887788,-5.02250965998125,"Not Significant","Not Significant","Not Significant"
"ALDH3A2",0.113367837346995,9.61687506168484,0.336756065384624,0.737945208234404,0.981923495940472,-5.02257612346929,"Not Significant","Not Significant","Not Significant"
"ZSWIM1",0.0496228411625108,8.0241814998758,0.336688910884874,0.737995479355365,0.981923495940472,-5.02259003471076,"Not Significant","Not Significant","Not Significant"
"MRTFA",0.0379151071389787,6.96293647880183,0.335851386795024,0.738622538082329,0.982420344532043,-5.02276329880451,"Not Significant","Not Significant","Not Significant"
"SLC66A3",0.0969853944233999,8.60173488564595,0.33543770714641,0.738932328683115,0.982420344532043,-5.02284872137591,"Not Significant","Not Significant","Not Significant"
"WBP11",0.101236068566548,9.09385417802537,0.335281960057402,0.73904897374652,0.982420344532043,-5.02288085521187,"Not Significant","Not Significant","Not Significant"
"SAFB",-0.0507329826713846,7.37233158120698,-0.335086629284186,0.739195273361172,0.982420344532043,-5.02292113503754,"Not Significant","Not Significant","Not Significant"
"NAA60",-0.0676371531261525,9.2413776359189,-0.335005647874474,0.739255930003877,0.982420344532043,-5.02293782765764,"Not Significant","Not Significant","Not Significant"
"PPP3CA",0.114142474929051,9.69243753966262,0.334783295103295,0.739422485167671,0.982420344532043,-5.02298364042435,"Not Significant","Not Significant","Not Significant"
"RPS27",-0.0495025545267336,9.53494114217015,-0.334687397566934,0.739494321908865,0.982420344532043,-5.02300338948873,"Not Significant","Not Significant","Not Significant"
"RCOR3",-0.103008056403087,7.63808807587408,-0.334500233923785,0.739634532770495,0.982420344532043,-5.02304191764615,"Not Significant","Not Significant","Not Significant"
"CREM",0.0907037035929449,7.49589630092883,0.33442442970409,0.739691322924652,0.982420344532043,-5.02305751606859,"Not Significant","Not Significant","Not Significant"
"HOXB6",-0.245223143379731,7.01905791755284,-0.334323277565345,0.739767105236814,0.982420344532043,-5.02307832492911,"Not Significant","Not Significant","Not Significant"
"ELF3",0.157028967621933,9.76252780856471,0.334029841890843,0.739986959518066,0.982420344532043,-5.02313865470033,"Not Significant","Not Significant","Not Significant"
"GCA",-0.1247693103074,9.3782733400553,-0.333461530939224,0.740412824393696,0.982420344532043,-5.02325534870242,"Not Significant","Not Significant","Not Significant"
"TRPM2",0.0828892906780134,7.57376463888264,0.333436990533936,0.740431215648762,0.982420344532043,-5.02326038325792,"Not Significant","Not Significant","Not Significant"
"RANBP9",-0.099536786414541,8.24309149691948,-0.333296311550807,0.740536647314013,0.982420344532043,-5.0232892369767,"Not Significant","Not Significant","Not Significant"
"IFT122",0.0595867381096644,7.57002771695637,0.333118505581696,0.740669910965388,0.982420344532043,-5.02332568826711,"Not Significant","Not Significant","Not Significant"
"COL8A2",0.235463806033607,8.59786296212503,0.333068240331744,0.740707585687692,0.982420344532043,-5.02333598944375,"Not Significant","Not Significant","Not Significant"
"PRKX",-0.140868096692784,9.80898343996092,-0.332777044109027,0.740925855237198,0.982420344532043,-5.02339563576616,"Not Significant","Not Significant","Not Significant"
"DROSHA",0.0976270342946648,9.77310515629702,0.332728581361944,0.74096218315461,0.982420344532043,-5.02340555746323,"Not Significant","Not Significant","Not Significant"
"USP8",0.0950150587740934,9.03174288900921,0.332706176140453,0.740978978422732,0.982420344532043,-5.02341014396178,"Not Significant","Not Significant","Not Significant"
"RPS24",-0.112109704458873,11.491111235484,-0.332658542065112,0.741014686018017,0.982420344532043,-5.02341989395634,"Not Significant","Not Significant","Not Significant"
"PTPN6",0.0969924637566029,9.32818985328803,0.332437559127258,0.741180347449512,0.982420344532043,-5.0234651077839,"Not Significant","Not Significant","Not Significant"
"LONP2",-0.115708949388207,8.97483983253651,-0.332388339091613,0.741217247291242,0.982420344532043,-5.02347517430136,"Not Significant","Not Significant","Not Significant"
"MEMO1",0.0910847848110369,9.27312881504683,0.331971850045497,0.741529510243112,0.982518700791329,-5.02356029570335,"Not Significant","Not Significant","Not Significant"
"ARID5A",-0.0761979876225369,7.22938087879047,-0.331791686871658,0.741664601366463,0.982518700791329,-5.02359708434894,"Not Significant","Not Significant","Not Significant"
"PSMG2",-0.0893082146512815,11.3855646636389,-0.331690249216924,0.74174066563608,0.982518700791329,-5.02361778881368,"Not Significant","Not Significant","Not Significant"
"MAT1A",-0.0764964847397723,7.56353385239693,-0.331366552476475,0.741983411072723,0.982518700791329,-5.02368381660299,"Not Significant","Not Significant","Not Significant"
"PLD3",-0.183500898730001,9.63122388035315,-0.331181228385661,0.742122400580668,0.982518700791329,-5.02372159027126,"Not Significant","Not Significant","Not Significant"
"ZNF562",0.0633179936489417,7.69362012112497,0.331024983966922,0.742239587658769,0.982518700791329,-5.02375342047673,"Not Significant","Not Significant","Not Significant"
"NAP1L1",0.111929852390936,10.7871278330601,0.330993200813818,0.742263426546627,0.982518700791329,-5.02375989353411,"Not Significant","Not Significant","Not Significant"
"JMJD4",0.0657520335804925,7.62103787157287,0.330908015354839,0.742327320985331,0.982518700791329,-5.02377723963037,"Not Significant","Not Significant","Not Significant"
"DCTN2",0.0512319691964854,7.82083734995215,0.330555411261743,0.742591815727144,0.982547512370651,-5.02384899234512,"Not Significant","Not Significant","Not Significant"
"MARCHF2",-0.146368917201528,8.34531927051134,-0.329976935328146,0.743025809194418,0.982547512370651,-5.02396654403713,"Not Significant","Not Significant","Not Significant"
"RRP12",-0.0481270288763496,7.07576673121496,-0.329906328730593,0.743078786599039,0.982547512370651,-5.02398087795546,"Not Significant","Not Significant","Not Significant"
"FUCA1",-0.0640565313119864,7.77382447953541,-0.329657549466971,0.743265460207833,0.982547512370651,-5.02403135861927,"Not Significant","Not Significant","Not Significant"
"CRYZ",0.202156157247051,9.79022290772733,0.329158427756984,0.743640027491629,0.982547512370651,-5.02413252310594,"Not Significant","Not Significant","Not Significant"
"TMBIM1",-0.0997548044386389,10.7155382285394,-0.329147671202846,0.743648100469593,0.982547512370651,-5.02413470162276,"Not Significant","Not Significant","Not Significant"
"ARL2",0.0860342451615292,9.80106268554945,0.329141248425529,0.743652920887798,0.982547512370651,-5.02413600238932,"Not Significant","Not Significant","Not Significant"
"CTSD",-0.137672422067301,9.76987931010094,-0.329090456565787,0.743691041524155,0.982547512370651,-5.02414628807218,"Not Significant","Not Significant","Not Significant"
"CAPN2",-0.0684070206326472,9.72371098952381,-0.329011374074411,0.743750396323765,0.982547512370651,-5.02416229965491,"Not Significant","Not Significant","Not Significant"
"ANXA11",0.0803877154644902,9.84990104707371,0.328853048126453,0.743869231471297,0.982547512370651,-5.02419434392788,"Not Significant","Not Significant","Not Significant"
"CLTB",0.0927743362893964,8.25418046362589,0.328121607922254,0.744418312529037,0.982547512370651,-5.02434218445449,"Not Significant","Not Significant","Not Significant"
"PCBP1",-0.0677067405685314,11.6206389775542,-0.328042549191035,0.744477668779715,0.982547512370651,-5.02435814442785,"Not Significant","Not Significant","Not Significant"
"WDR48",0.0789851241000303,9.04852685396767,0.327914888515686,0.744573518045019,0.982547512370651,-5.02438390785148,"Not Significant","Not Significant","Not Significant"
"ZNF253",-0.0893152506794749,8.26362688097487,-0.327848129740559,0.744623643016996,0.982547512370651,-5.02439737659114,"Not Significant","Not Significant","Not Significant"
